Speed_S	Speed_F	Relative_Direction	Distance	Collision
0.182341891	0.08539604	0.688583587	0.537203677	1
0.243206011	0.08539604	0.684774614	0.53357523	0
0.303944897	0.128094059	0.67974852	0.530382196	0
0.121603006	0.08539604	0.677366817	0.526511853	0
0.243206011	0.08539604	0.673487794	0.521383648	0
0.121603006	0.08539604	0.671079822	0.518867925	0
0.364809017	0.08539604	0.66565094	0.514997581	0
0.121603006	0.128094059	0.662743862	0.512481858	0
0.243206011	0.280115512	0.657857868	0.507256894	0
0.243206011	0.085189769	0.653856257	0.504160619	0
0.182341891	0.085189769	0.650607684	0.500580552	0
0.182341891	0.29290429	0.645975623	0.496710208	0
0.364809017	0.085086634	0.640336591	0.493517175	0
0.184971822	0.042491749	0.111598543	0.484760522	0
0.15579211	0.127372112	0.108174845	0.110014514	0
0.336255479	0.275577558	0.104786172	0.108563135	0
0.104070131	0.106023102	0.102264369	0.105079826	0
0.336380714	0.063634488	0.09973381	0.103967102	0
0.104195366	0.300639439	0.095872299	0.101403	0
0.104195366	0.063531353	0.093823334	0.099951621	0
0.336505949	0.285066007	0.089935554	0.09724238	0
0.156543519	0.063428218	0.087221113	0.09521045	0
0.104320601	0.284859736	0.083849953	0.093710692	0
0.350532248	0.279290429	0.079541872	0.091146589	0
0.336756418	0.272792904	0.07636335	0.08906628	0
0.185848466	0.084055281	0.073806522	0.087469763	0
0.50532248	0.272792904	0.069673567	0.087082729	0
0.10507201	0.28455033	0.066337431	0.085195936	0
0.351283657	0.284447195	0.061757907	0.084808902	0
0.337132123	0.278981023	0.058080277	0.083018868	0
0.337132123	0.083539604	0.055181955	0.081567489	0
0.337257358	0.278877888	0.051486813	0.081132075	0
0.497933626	0.083333333	0.04823824	0.079922593	0
0.495428929	0.125103135	0.04514728	0.079632317	0
0.352160301	0.125103135	0.041014325	0.079051766	0
0.330745147	0.290532178	0.037441771	0.078616352	0
0.661490294	0.083230198	0.033755385	0.076632801	0
0.337758297	0.278568482	0.029981437	0.076826318	0
0.337758297	0.124690594	0.026443907	0.077164973	0
0.661490294	0.124690594	0.022162096	0.077600387	0
0.330745147	0.278362211	0.019027355	0.076487663	0
0.661615529	0.124381188	0.014675493	0.076777939	0
0.338134001	0.289913366	0.010332388	0.077939042	0
0.333375078	0.124174917	0.007031277	0.078471214	0
0.660738885	0.124174917	0.002915835	0.079051766	0
0.338384471	0.278155941	0.000971945	0.078664731	0
0.66086412	0.123968647	0.004807187	0.079729076	0
0.338509706	0.123968647	0.00854611	0.081035317	0
0.338634941	0.289294554	0.012976778	0.082486696	0
0.661865999	0.082508251	0.017100977	0.082293179	0
0.054978084	0.289088284	0.019990543	0.083599419	0
0.661865999	0.123556106	0.024675143	0.085292695	0
0.33888541	0.082405116	0.027993766	0.08563135	0
0.339010645	0.288882013	0.032485727	0.087227866	0
0.661991234	0.123349835	0.037275402	0.087711659	0
0.166687539	0.082198845	0.040392631	0.089501693	0
0.330995617	0.296101485	0.044481804	0.091388486	0
0.356167815	0.102619637	0.04882491	0.090324141	0
0.356418284	0.123143564	0.053439459	0.092501209	0
0.339511584	0.08209571	0.056854401	0.093033382	0
0.11183469	0.288263201	0.060400686	0.093613933	0
0.339636819	0.122937294	0.064358516	0.09453314	0
0.339762054	0.163882013	0.068867991	0.095403967	0
0.357169693	0.081992574	0.073009702	0.096371553	0
0.112335629	0.081992574	0.075435186	0.09729076	0
0.339887289	0.122937294	0.079445554	0.098403483	0
0.357545398	0.081992574	0.083613534	0.098161587	0
0.168941766	0.122937294	0.087238626	0.099371069	0
0.340137758	0.122937294	0.091292774	0.10067731	0
0.112836569	0.122937294	0.09425239	0.100532172	0
0.358171572	0.081992574	0.098437883	0.101983551	0
0.112961803	0.287541254	0.101914119	0.10203193	0
0.169442705	0.122731023	0.105521698	0.103628447	0
0.340513463	0.122731023	0.109602116	0.105224964	0
0.169693175	0.102310231	0.112920738	0.105563619	0
0.340638698	0.102310231	0.116747224	0.107305273	0
0.169943644	0.122731023	0.120337291	0.107789066	0
0.340763932	0.122731023	0.124452734	0.1095791	0
0.170319349	0.122731023	0.128034044	0.11025641	0
0.113462743	0.122731023	0.130984904	0.112239961	0
0.170319349	0.122731023	0.134557459	0.113062409	0
0.35942392	0.122731023	0.139320864	0.113836478	0
0.170569818	0.313015677	0.142446849	0.114852443	0
0.170569818	0.122937294	0.146010648	0.117223029	0
0.113713212	0.313325083	0.148532451	0.117174649	0
0.359924859	0.123143564	0.153313369	0.11848089	0
0.170820288	0.313634488	0.156465623	0.118432511	0
0.170820288	0.123349835	0.160020665	0.121093372	0
0.170820288	0.313943894	0.163181675	0.121528786	0
0.113838447	0.123556106	0.166150047	0.123173682	0
0.170820288	0.304455446	0.169013345	0.123802612	0
0.170820288	0.304661716	0.171885398	0.125302371	0
0.170820288	0.304455446	0.691219222	0.126898887	0
0.113838447	0.349319307	0.696429197	0.475810353	0
0.228678773	0.253506601	0.702400967	0.481664248	0
0.170945523	0.382735149	0.708854331	0.485437833	0
0.113963682	0.304042904	0.714274456	0.490711176	0
0.170945523	0.304042904	0.720193688	0.495791001	0
0.170945523	0.202660891	0.724659381	0.501064344	0
0.170945523	0.382013201	0.730946377	0.506918239	0
0.170945523	0.303836634	0.736716752	0.511465893	0
0.113963682	0.347978548	0.741699065	0.516594098	0
0.170945523	0.252990924	0.74669889	0.522496372	0
0.170945523	0.381188119	0.752837028	0.526318336	0
0.113963682	0.380878713	0.75840601	0.531543299	0
0.227927364	0.380569307	0.764981962	0.536671505	0
0.170945523	0.318069307	0.76969283	0.541170779	0
0.113963682	0.38005363	0.775183006	0.546927915	0
0.170945523	0.252062706	0.779937655	0.550749879	0
0.170945523	0.346328383	0.785217681	0.555297533	0
0.206887915	0.379331683	0.789954818	0.560522496	0
0.23018159	0.31734736	0.795199818	0.565021771	0
0.245209768	0.378816007	0.800374768	0.569521045	0
0.170820288	0.301670792	0.805558474	0.573343009	0
0.14226675	0.316831683	0.80983153	0.578519594	0
0.14226675	0.378094059	0.815295436	0.584421867	0
0.170820288	0.301258251	0.820347799	0.587953556	0
0.170820288	0.377681518	0.825969318	0.592839865	0
0.170820288	0.30105198	0.830907849	0.598742138	0
0.195366312	0.30105198	0.835977724	0.603918723	0
0.170945523	0.316006601	0.840329586	0.609820997	0
0.113963682	0.376856436	0.845320654	0.615142719	0
0.170945523	0.37654703	0.850749536	0.618964683	0
0.170945523	0.200288779	0.854357115	0.623512337	0
0.170945523	0.376134488	0.859707191	0.628688921	0
0.170945523	0.315284653	0.863927708	0.633284954	0
0.24395742	0.375618812	0.868568526	0.638461538	0
0.170820288	0.199876238	0.872044762	0.642331882	0
0.14226675	0.375206271	0.877035831	0.647508466	0
0.14226675	0.199669967	0.880231866	0.652104499	0
0.170820288	0.374793729	0.885371791	0.656990808	0
0.170820288	0.29929868	0.889758677	0.661248186	0
0.170820288	0.314356436	0.893795314	0.66642477	0
0.113838447	0.299092409	0.897674337	0.672327044	0
0.170820288	0.373968647	0.90265665	0.676197388	0
0.379085786	0.298886139	0.905563728	0.681470731	0
0.170569818	0.298886139	0.909731708	0.686695694	0
0.170569818	0.313737624	0.913637	0.692597968	0
0.170569818	0.436881188	0.916973136	0.698548621	0
0.354164058	0.313531353	0.919127176	0.702370585	0
0.170319349	0.298679868	0.923137543	0.709046928	0
0.170319349	0.340655941	0.927393086	0.712239961	0
0.113462743	0.248762376	0.930466534	0.718190614	0
0.198622417	0.372421617	0.935317502	0.722689889	0
0.222041327	0.198844884	0.937445273	0.727334301	0
0.241703193	0.582920792	0.942147385	0.732801161	0
0.169943644	0.198535479	0.94506322	0.737106918	0
0.169943644	0.371493399	0.949581451	0.741557813	0
0.203757044	0.312293729	0.952190816	0.746105467	0
0.241202254	0.198226073	0.954397394	0.751330431	0
0.169693175	0.312087459	0.957996217	0.754523464	0
0.169693175	0.311984323	0.961577528	0.759119497	0
0.20338134	0.311778053	0.964134356	0.762941461	0
0.240701315	0.311674917	0.967041435	0.766811805	0
0.169442705	0.311571782	0.970578964	0.770004838	0
0.169442705	0.311365512	0.974090225	0.773875181	0
0.352536005	0.19740099	0.975149732	0.777745525	0
0.169192235	0.311159241	0.978625968	0.781567489	0
0.346023795	0.311056106	0.982995342	0.785534591	0
0.375704446	0.368811881	0.985946202	0.789356555	0
0.112836569	0.3107467	0.989010893	0.792549589	0
0.233187226	0.196885314	0.99222444	0.797774552	0
0.233437696	0.368193069	0.996987846	0.800967586	0
0.112961803	0.310334158	1	0.805515239	0
0.340513463	0.200288779	0.989457462	0.973875181	0
0.078146525	0.311984323	0.989457462	0.970488631	0
0.078146525	0.200082508	0.980701201	0.966618287	0
0.078146525	0.371183993	0.980701201	0.96371553	0
0.078146525	0.311778053	0.980701201	0.960328979	0
0.19661866	0.370771452	0.980701201	0.955974843	0
0.052097683	0.370668317	0.980701201	0.953072085	0
0.078146525	0.099731848	0.980701201	0.948234156	0
0.166812774	0.199566832	0.980701201	0.944363812	0
0.104195366	0.370255776	0.980701201	0.942428641	0
0.052097683	0.199360561	0.980701201	0.93904209	0
0.172323106	0.199360561	0.971944941	0.934687954	0
0.052097683	0.199360561	0.971944941	0.931301403	0
0.181465247	0.369843234	0.971944941	0.928398645	0
0.07802129	0.099628713	0.971944941	0.925012095	0
0.166687539	0.199257426	0.971944941	0.920657958	0
0.172197871	0.199257426	0.96318868	0.918238994	0
0.077896055	0.369327558	0.96318868	0.915336236	0
0.025923607	0.099525578	0.96318868	0.912433478	0
0.051972448	0.099525578	0.96318868	0.908079342	0
0.181214778	0.19915429	0.96318868	0.906627963	0
0.07777082	0.369018152	0.96318868	0.904692791	0
0.181089543	0.19894802	0.954432419	0.900822448	0
0.174201628	0.19894802	0.954432419	0.896952104	0
0.051847214	0.099525578	0.954432419	0.893081761	0
0.181089543	0.19894802	0.954432419	0.88969521	0
0.07777082	0.19894802	0.954432419	0.887760039	0
0.051847214	0.099525578	0.954432419	0.884373488	0
0.025923607	0.19894802	0.945676158	0.880986938	0
0.07777082	0.310540429	0.945676158	0.879051766	0
0.051847214	0.099525578	0.945676158	0.876149008	0
0.103694427	0.19915429	0.945676158	0.873246251	0
0	0.19915429	0.945676158	0.871311079	0
0.155541641	0.099525578	0.936919898	0.867440735	0
0.051847214	0.367883663	0.936919898	0.864537978	0
0.348778961	0.19894802	0.936919898	0.86163522	0
0.051972448	0.19894802	0.936919898	0.857764877	0
0.33212273	0.276815182	0.936919898	0.85341074	0
0.181966187	0.19915429	0.936919898	0.850507983	0
0.07802129	0.19915429	0.928163637	0.849056604	0
0.026048842	0.311262376	0.928163637	0.844702467	0
0.104070131	0.099628713	0.928163637	0.840832124	0
0.051972448	0.311468647	0.928163637	0.838413159	0
0.104070131	0.199360561	0.919407376	0.835994194	0
0.104070131	0.199360561	0.919407376	0.83357523	0
0.051972448	0.299092409	0.919407376	0.829704886	0
0.104070131	0.099731848	0.919407376	0.825834543	0
0.051972448	0.299092409	0.910651116	0.820996613	0
0.104070131	0.199360561	0.910651116	0.818577649	0
0.104070131	0.199360561	0.910651116	0.813739719	0
0.104070131	0.312087459	0.910651116	0.809869376	0
0.051972448	0.312190594	0.901894855	0.805999032	0
0.15604258	0.199669967	0.901894855	0.803096275	0
0.051972448	0.312396865	0.901894855	0.800193517	0
0.104070131	0.299711221	0.893138594	0.795839381	0
0.104070131	0.199876238	0.893138594	0.792936623	0
0.343018159	0.299711221	0.893138594	0.788098694	0
0.103819662	0.199876238	0.884382333	0.78422835	0
0.103819662	0.366027228	0.884382333	0.778906628	0
0.103819662	0.199669967	0.884382333	0.775036284	0
0.342767689	0.313015677	0.875626073	0.770682148	0
0.051847214	0.199876238	0.875626073	0.766811805	0
0.155541641	0.199876238	0.875626073	0.763425254	0
0.103694427	0.313325083	0.866869812	0.760522496	0
0.103694427	0.199979373	0.866869812	0.75616836	0
0.07777082	0.313531353	0.866869812	0.752781809	0
0.129618034	0.200082508	0.858113551	0.748911466	0
0.103694427	0.300123762	0.858113551	0.746008708	0
0.103694427	0.313840759	0.858113551	0.741654572	0
0.214151534	0.200288779	0.84935729	0.73633285	0
0.198872887	0.365202145	0.84935729	0.732946299	0
0.129743269	0.300123762	0.84935729	0.729075955	0
0.051972448	0.364789604	0.84935729	0.724238026	0
0.103819662	0.199979373	0.84060103	0.718916304	0
0.103819662	0.364583333	0.84060103	0.71504596	0
0.103819662	0.199876238	0.84060103	0.711175617	0
0.103819662	0.199876238	0.831844769	0.70682148	0
0.342016281	0.199876238	0.831844769	0.702951137	0
0.103694427	0.314459571	0.831844769	0.699080793	0
0.103694427	0.199979373	0.823088508	0.69521045	0
0.051847214	0.314665842	0.823088508	0.691823899	0
0.341891046	0.200082508	0.823088508	0.687953556	0
0.103443957	0.200082508	0.814332248	0.685534591	0
0.103443957	0.314872112	0.814332248	0.681664248	0
0.332247965	0.200288779	0.805575987	0.677793904	0
0.154915466	0.200288779	0.805575987	0.674407354	0
0.077520351	0.200288779	0.805575987	0.671504596	0
0.103318723	0.200288779	0.796819726	0.66715046	0
0.129117095	0.200288779	0.796819726	0.663280116	0
0.103318723	0.315387789	0.796819726	0.659409773	0
0.077520351	0.200391914	0.788063465	0.655539429	0
0.129117095	0.200391914	0.788063465	0.652152879	0
0.103318723	0.200391914	0.788063465	0.648282535	0
0.103318723	0.31580033	0.779307205	0.644412192	0
0.103318723	0.20049505	0.779307205	0.640541848	0
0.37294928	0.362933168	0.779307205	0.637155298	0
0.103443957	0.250515677	0.770550944	0.633284954	0
0.103443957	0.150268152	0.770550944	0.627963232	0
0.155291171	0.200391914	0.761794683	0.623609095	0
0.103443957	0.200391914	0.761794683	0.620222545	0
0.352285535	0.200391914	0.761794683	0.615868408	0
0.103694427	0.200391914	0.753038422	0.611998065	0
0.155541641	0.200391914	0.753038422	0.608127721	0
0.103694427	0.200391914	0.753038422	0.604257378	0
0.340763932	0.200391914	0.744282162	0.599419448	0
0.155291171	0.200391914	0.744282162	0.595549105	0
0.051721979	0.200391914	0.735525901	0.592162554	0
0.155291171	0.200391914	0.735525901	0.587808418	0
0.103443957	0.200391914	0.735525901	0.584421867	0
0.155291171	0.200391914	0.72676964	0.580067731	0
0.103443957	0.200391914	0.72676964	0.576197388	0
0.216530996	0.200391914	0.71801338	0.571359458	0
0.21665623	0.100247525	0.71801338	0.567489115	0
0.155541641	0.300639439	0.709257119	0.563618771	0
0.155541641	0.361076733	0.709257119	0.560232221	0
0.338509706	0.200288779	0.709257119	0.554426705	0
0.103819662	0.304558581	0.709257119	0.549588776	0
0.129743269	0.200082508	0.700500858	0.546202225	0
0.129743269	0.200082508	0.700500858	0.543299468	0
0.103819662	0.360457921	0.691744597	0.538945331	0
0.103819662	0.317450495	0.691744597	0.535074988	0
0.103819662	0.36025165	0.691744597	0.530237059	0
0.15579211	0.199979373	0.682988337	0.527334301	0
0.103819662	0.199979373	0.682988337	0.522496372	0
0.15579211	0.199979373	0.674232076	0.518142235	0
0.339762054	0.099938119	0.674232076	0.514271892	0
0.155541641	0.317863036	0.665475815	0.509917755	0
0.155541641	0.200082508	0.665475815	0.507498791	0
0.103694427	0.200082508	0.656719554	0.503628447	0
0.155541641	0.100041254	0.656719554	0.499274311	0
0.155541641	0.379950495	0.647963294	0.495403967	0
0.103694427	0.100144389	0.647963294	0.492501209	0
0.376956794	0.200288779	0.639207033	0.487179487	0
0.103443957	0.200288779	0.639207033	0.48427673	0
0.103443957	0.318584983	0.630450772	0.479922593	0
0.354539762	0.200391914	0.630450772	0.47605225	1
0.154915466	0.200391914	0.621694512	0.472665699	1
0.154664997	0.085189769	0.096318868	0.463957426	1
0.34564809	0.085189769	0.087562607	0.087566522	1
0.345397621	0.042594884	0.087562607	0.084663764	0
0.353663118	0.085189769	0.078806347	0.082244799	0
0.128240451	0.296720297	0.078806347	0.08079342	0
0.353412649	0.085086634	0.078806347	0.078374456	0
0.345021916	0.282384488	0.078806347	0.074987905	0
0.344896681	0.084983498	0.070050086	0.07256894	0
0.127614277	0.084983498	0.070050086	0.070633769	0
0.352786475	0.084983498	0.061293825	0.068214804	0
0.338134001	0.084983498	0.061293825	0.065795839	0
0.127238572	0.084983498	0.061293825	0.063376875	0
0.344395742	0.042491749	0.061293825	0.061925496	0
0.338008766	0.084983498	0.052537564	0.059506531	0
0.337883532	0.084983498	0.052537564	0.058055152	0
0.4985598	0.277124587	0.043781304	0.056119981	0
0.506574828	0.085086634	0.043781304	0.054668602	0
0.337633062	0.277227723	0.043781304	0.054668602	0
0.337633062	0.085189769	0.035025043	0.05273343	0
0.351283657	0.042594884	0.035025043	0.05273343	0
0.337382592	0.277330858	0.035025043	0.051282051	0
0.350907952	0.277330858	0.026268782	0.050314465	0
0.337257358	0.085499175	0.026268782	0.050314465	0
0.350532248	0.277433993	0.017512521	0.050314465	0
0.337132123	0.085705446	0.017512521	0.04934688	0
0.350281778	0.272277228	0.017512521	0.049830672	0
0.337006888	0.277537129	0.008756261	0.04934688	0
0.665748278	0.085911716	0.008756261	0.050314465	0
0.349655604	0.277640264	0	0.051282051	0
0.500814026	0.086117987	0	0.051765844	0
0.342141515	0.277743399	0.008756261	0.053217223	0
0.504696306	0.086221122	0.008756261	0.053701016	0
0.357545398	0.277846535	0.008756261	0.055152395	0
0.348778961	0.086324257	0.017512521	0.056119981	0
0.348653726	0.289913366	0.017512521	0.057571359	0
0.356919224	0.272380363	0.026268782	0.058055152	0
0.348278021	0.086633663	0.026268782	0.059506531	0
0.348152786	0.278052805	0.035025043	0.061925496	0
0.347902317	0.272380363	0.035025043	0.062409289	0
0.347777082	0.278155941	0.035025043	0.064828254	0
0.347651847	0.272380363	0.043781304	0.067247218	0
0.365184721	0.544863861	0.043781304	0.069666183	0
0.144145272	0.272483498	0.052537564	0.07256894	0
0.347150908	0.272483498	0.052537564	0.076439284	0
0.364558547	0.278465347	0.061293825	0.077890663	0
0.346900438	0.278568482	0.061293825	0.080309627	0
0.143268629	0.278568482	0.061293825	0.083212385	0
0.363932373	0.278671617	0.070050086	0.086115143	0
0.143018159	0.044141914	0.070050086	0.087566522	0
0.363556669	0.278774752	0.078806347	0.090469279	0
0.142767689	0.272586634	0.078806347	0.090469279	0
0.363180964	0.278877888	0.087562607	0.093372037	0
0.14251722	0.272586634	0.087562607	0.095307209	0
0.34589856	0.278981023	0.087562607	0.098209966	0
0.213400125	0.278981023	0.096318868	0.099661345	0
0.353287414	0.279084158	0.096318868	0.103047896	0
0.142016281	0.272586634	0.105075129	0.104983067	0
0.361928616	0.272586634	0.105075129	0.108369618	0
0.504696306	0.279290429	0.60418199	0.113207547	0
0.638948028	0.272689769	0.612938251	0.457184325	0
0.504946775	0.279393564	0.621694512	0.463473633	0
0.586599875	0.2794967	0.630450772	0.470730527	0
0.442204133	0.272689769	0.630450772	0.477019836	0
0.378960551	0.09044967	0.639207033	0.483792937	0
0.50532248	0.279599835	0.647963294	0.489598452	0
0.50532248	0.090655941	0.647963294	0.494436381	0
0.378960551	0.090655941	0.656719554	0.501209482	0
0.641703193	0.272792904	0.665475815	0.507982583	0
0.379211021	0.279806106	0.665475815	0.513304306	0
0.505698184	0.090965347	0.674232076	0.520077407	0
0.379211021	0.544038779	0.682988337	0.525399129	0
0.505698184	0.280012376	0.682988337	0.53217223	0
0.379211021	0.280012376	0.691744597	0.53701016	0
0.643581716	0.280115512	0.700500858	0.543783261	0
0.506073889	0.280218647	0.709257119	0.549104983	0
0.37946149	0.045895215	0.709257119	0.556361877	0
0.506073889	0.280218647	0.71801338	0.563134978	0
0.506073889	0.280321782	0.72676964	0.567972908	0
0.506073889	0.280424917	0.72676964	0.574746009	0
0.37946149	0.09220297	0.735525901	0.58151911	0
0.506073889	0.295173267	0.744282162	0.587808418	0
0.506073889	0.092306106	0.744282162	0.59313014	0
0.592861616	0.280631188	0.753038422	0.600870827	0
0.443080776	0.280734323	0.761794683	0.607160135	0
0.506324358	0.280734323	0.761794683	0.61441703	0
0.506324358	0.272999175	0.770550944	0.620222545	0
0.647714465	0.139335809	0.779307205	0.626995646	0
0.443331246	0.27310231	0.779307205	0.633284954	0
0.506700063	0.093028053	0.788063465	0.641509434	0
0.512335629	0.281043729	0.788063465	0.646831156	0
0.648841578	0.093234323	0.796819726	0.653604257	0
0.506700063	0.093234323	0.796819726	0.65892598	0
0.51158422	0.13974835	0.805575987	0.666182874	0
0.443080776	0.093234323	0.814332248	0.672955975	0
0.37971196	0.093234323	0.814332248	0.67876149	0
0.506324358	0.093234323	0.823088508	0.685050798	0
0.560050094	0.13974835	0.823088508	0.690372521	0
0.506073889	0.093234323	0.831844769	0.697145622	0
0.37946149	0.093234323	0.831844769	0.70343493	0
0.506073889	0.093234323	0.84060103	0.710208031	0
0.506073889	0.093234323	0.84060103	0.715529753	0
0.651596744	0.13974835	0.84935729	0.722302854	0
0.388603632	0.281559406	0.84935729	0.729075955	0
0.559298685	0.093337459	0.858113551	0.737300435	0
0.569693175	0.093337459	0.858113551	0.742138365	0
0.506324358	0.281765677	0.866869812	0.749395259	0
0.443080776	0.140264026	0.866869812	0.756652153	0
0.506324358	0.093440594	0.875626073	0.763425254	0
0.560300564	0.281868812	0.875626073	0.770198355	0
