Speed_S,Speed_F,Distance,Relative_Direction,Collision
0.981169785,0.594875552,0.169289257,0.238216848,0
0.980774118,0.592564728,0.16947326,0.235652314,0
0.372868121,0.554794452,0.170016024,0.770320226,0
0.697808434,0.974251983,0.17010064,0.231529812,0
0.489018927,0.68977976,0.170289311,0.217401529,0
0.612112793,0.76388541,0.170362953,0.144723121,0
0.802720612,0.572825373,0.170939028,0.879655206,1
0.974210906,0.976496936,0.171245629,0.377332327,1
0.78278937,0.585633376,0.171603857,0.057319497,0
0.606348605,0.331878294,0.171679911,0.825084008,0
0.904188264,0.996180716,0.172021856,0.137097924,1
0.418342146,0.858524696,0.172158988,0.145626988,0
0.91829351,0.960917149,0.172168362,0.287127133,0
0.61761596,0.529536984,0.172381715,0.968985842,1
0.396627734,0.818067833,0.172752612,0.274302257,0
0.693111766,0.701708437,0.172997405,0.984406534,0
0.48117965,0.704476973,0.173746441,0.845268404,1
0.698651116,0.818035711,0.17393321,0.140549002,0
0.730382732,0.281514123,0.174177147,0.833212798,1
0.948304615,0.961091118,0.174268331,0.251611167,0
0.710217067,0.958248095,0.174282514,0.256149711,1
0.521105102,0.817767687,0.174292593,0.241507347,0
0.495186574,0.961063172,0.174549375,0.221802,0
0.387800078,0.817525946,0.174649201,0.251387503,0
0.515690587,0.354115689,0.174708343,0.771626533,1
0.7030702,0.554757748,0.174775382,0.252729749,0
0.798919751,0.678609234,0.174906914,0.850240638,1
0.767905713,0.575554451,0.175285948,0.94175472,1
0.731847009,0.997801066,0.176177281,0.187813187,0
0.692474716,0.584793327,0.176185557,0.876117201,1
0.758897605,0.830440758,0.176637724,0.268827531,0
0.709853513,0.551318497,0.177142272,0.373760328,0
0.799129283,0.589413904,0.177220072,0.03823282,0
0.592952679,0.675034138,0.177276024,0.186700951,0
0.974767498,0.594875552,0.177380241,0.292831446,0
0.981457091,0.429421447,0.177706332,0.146218505,1
0.318079144,0.961105252,0.177744634,0.197493664,0
0.502263683,0.972084952,0.178042598,0.174656202,1
0.521039063,0.674391724,0.178151654,0.302417894,0
0.702440442,0.578073841,0.178299878,0.848590846,1
0.980761534,0.728580497,0.178774249,0.19850026,0
0.973980977,0.578073841,0.17881704,0.337729645,1
0.91622106,0.818566699,0.178921042,0.334567853,1
0.612775764,0.573220815,0.17903412,0.224386992,0
0.800981295,0.960917149,0.179219984,0.136273628,0
0.798649906,0.680580838,0.17922277,0.985318387,1
0.711498083,0.308819087,0.179409232,0.796694986,1
0.632805243,0.264168538,0.179632376,0.835416917,1
0.632274471,0.264168538,0.179696547,0.910056919,1
0.70328115,0.55217831,0.179777892,0.843891979,1
0.99294665,0.593194934,0.180003906,0.103457731,0
0.981156854,0.741143847,0.180069365,0.232436777,0
0.613049143,0.717635114,0.180674954,0.220303249,0
0.500140486,0.818067833,0.180747824,0.21448964,0
0.394272119,0.961330142,0.180965069,0.27835162,1
0.702399241,0.22194402,0.180974263,0.282818841,1
0.602299981,0.855015365,0.18101631,0.071641875,0
0.994420751,0.225813177,0.181021538,0.142754452,0
0.527181594,0.817838332,0.181054043,0.240114103,1
0.608427616,0.879833162,0.181055414,0.924195603,1
0.974856676,0.435993786,0.181319971,0.293473137,1
0.902261249,0.829723713,0.18144456,0.214909501,0
0.496751132,0.554631912,0.181449444,0.815658199,0
0.492005319,0.961105252,0.181627524,0.251387503,0
0.598791298,0.972826302,0.181654893,0.220023068,0
0.703494396,0.88305746,0.181928508,0.317086219,0
0.974887215,0.429421447,0.181932979,0.196206289,1
0.92992752,0.2567423,0.182118744,0.894947307,1
0.703276366,0.955816734,0.18303034,0.318672122,1
0.590357442,0.547879246,0.183210295,0.944633641,1
0.838850239,0.678609234,0.183647742,0.328699738,0
0.981150393,0.583953303,0.183918736,0.233793706,0
0.606449823,0.262311544,0.184377889,0.883390786,1
0.521303221,0.67410386,0.184461297,0.30240751,0
0.433087754,0.267883386,0.184476277,0.384040726,0
0.592952679,0.387705223,0.184490407,0.171703486,0
0.753640215,0.588153672,0.184649333,0.954020838,1
0.665715273,0.960955685,0.184840093,0.261194646,0
0.606483562,0.268502638,0.185313882,0.855989478,0
0.502735512,0.97203464,0.185355084,0.19969241,1
0.417554186,0.960695537,0.185618952,0.202804019,0
0.974654289,0.593194934,0.185667791,0.206720677,0
0.703402766,0.715038446,0.185854016,0.246471605,0
0.614366964,0.994616151,0.185998323,0.192063249,0
0.981143935,0.55217831,0.186011288,0.19634437,0
0.800812352,0.995921213,0.186260355,0.136407464,0
0.981143935,0.432863823,0.186582358,0.240237124,0
0.725990273,0.858041761,0.187206601,0.10370595,0
0.660389746,0.83709255,0.187278603,0.97978655,1
0.512983863,0.674709517,0.187786395,0.297809398,0
0.291106129,0.978419978,0.187933471,0.275578242,1
0.515492523,0.268502638,0.18799043,0.818579432,1
0.612797449,0.817579378,0.187992785,0.255289428,0
0.981689486,0.553897935,0.188025742,0.193369911,0
0.837779901,0.220654301,0.188234482,0.889779022,1
0.617350721,0.562171776,0.188328669,0.972803868,1
0.703187127,0.579753561,0.188614114,0.294710645,1
0.97397501,0.578073841,0.188792357,0.337533657,1
0.976941207,0.755916259,0.188809979,0.260669228,0
0.522359886,0.674230418,0.188815523,0.236253619,0
0.899691925,0.834415299,0.189035213,0.375395501,1
0.71048046,0.272631788,0.189045459,0.136145979,1
0.329249567,0.665215985,0.189285478,0.836318296,1
0.818162574,0.820093726,0.189431201,0.261342047,0
0.48117965,0.588993821,0.189441929,0.884077893,1
0.629355405,0.718261647,0.189545122,0.230971945,0
0.697327602,0.23922695,0.189643482,0.968598631,1
0.669562327,0.412678879,0.189706785,0.78170177,0
0.492005319,0.817972871,0.189789095,0.194915257,0
0.974767498,0.673879473,0.189926194,0.323222243,1
0.610521729,0.587313548,0.190646172,0.92048939,0
0.914627216,0.895157219,0.190989519,0.95450378,1
0.591323738,0.972774464,0.191011513,0.225811339,0
0.974856676,0.597081511,0.191146777,0.293463298,1
0.845640807,0.906802187,0.191218482,0.226545078,0
0.489018927,0.720113224,0.19152392,0.157082392,0
0.7030702,0.226458036,0.192319484,0.252729749,0
0.811388468,0.915272817,0.192427537,0.869601827,1
0.733244785,0.997535961,0.192839581,0.238332444,0
0.497444442,0.530927504,0.19289021,0.245464564,0
0.606213649,0.257154747,0.19336656,0.890105759,1
0.979447231,0.399635925,0.193833979,0.35559359,0
0.712743887,0.433072471,0.194046634,0.801078667,1
0.702174438,0.822683629,0.194308013,0.811611213,1
0.43308362,0.58647345,0.194317432,0.379611114,0
0.846009744,0.715038446,0.194456214,0.189671328,0
0.744180189,0.879833162,0.194579995,0.075442393,0
0.838846512,0.680186476,0.19462253,0.384019878,0
0.725724081,0.857849347,0.194894712,0.104043291,0
0.393700054,0.961345994,0.194908255,0.223486255,1
0.513247918,0.674282663,0.194983068,0.297798864,0
0.726461618,0.381876604,0.195069407,0.749613205,1
0.619671652,0.224523458,0.195117,0.883664945,1
0.981676114,0.225813177,0.195121252,0.193441476,0
0.820964496,0.270360583,0.19541792,0.839134682,1
0.77711289,0.961609807,0.195482579,0.287532102,1
0.794168674,0.995748717,0.195514083,0.178374089,0
0.397015833,0.385967966,0.19571214,0.868636073,0
0.908642562,0.242727859,0.195902879,0.930993031,1
0.492005319,0.674857491,0.19602402,0.189475764,0
0.703363956,0.229037475,0.196145473,0.247141399,1
0.703187127,0.420661825,0.196824403,0.294700148,1
0.503881393,0.674273775,0.197205485,0.275606653,0
0.561891866,0.854000838,0.19734171,0.209699586,0
0.985608619,0.412844179,0.197377344,0.342871528,1
0.703252103,0.798351687,0.197594951,0.352644074,1
0.491985226,0.235521308,0.197645404,0.844261875,1
0.489018927,0.67405433,0.198002149,0.187127279,0
0.973849684,0.575134575,0.198044891,0.314441614,0
0.525133885,0.859670267,0.198110766,0.182342867,0
0.503204287,0.904684734,0.198291148,0.89165272,1
0.818496127,0.852773832,0.198298759,0.23363506,0
0.980698778,0.918449638,0.198314021,0.233394276,0
0.607074756,0.262311544,0.198739365,0.838689786,1
0.703945173,0.974129171,0.198776252,0.194587247,0
0.97741532,0.969194535,0.199435019,0.292982367,1
0.805137328,0.269121922,0.199477293,0.9546503,1
0.531475819,0.260454839,0.199509337,0.831672875,1
0.442809546,0.88305746,0.199562055,0.409224105,0
0.599061193,0.96104936,0.199582616,0.246253176,0
0.517407232,0.817972871,0.199681315,0.150467746,0
0.522491973,0.674391724,0.199983092,0.240072882,0
0.724328374,0.266851369,0.200227129,0.175323887,1
0.917390981,0.674745533,0.200497652,0.339966894,1
0.598653972,0.411366748,0.200822962,0.83039592,0
0.437082548,0.273664292,0.201369238,0.422592208,0
0.990344532,0.583953303,0.201522165,0.443214172,1
0.986911947,0.551318497,0.201640824,0.169249629,0
0.277486308,0.671909614,0.201789021,0.836415069,1
0.617085485,0.713976274,0.201847557,0.968847919,1
0.704929622,0.817534686,0.20202569,0.122992518,0
0.387800078,0.714943994,0.202179873,0.18956128,0
0.948304615,0.997008473,0.202505819,0.200228323,0
0.480806351,0.620306626,0.202932462,0.884086496,1
0.418670474,0.961345994,0.20303026,0.172395802,1
0.525398094,0.818051713,0.203192162,0.236783363,0
0.56673348,0.558196999,0.203261501,0.282582294,1
0.710144669,0.55217831,0.20326159,0.186530478,0
0.974767498,0.584793327,0.203460118,0.284993149,0
0.631146613,0.960942732,0.20363276,0.241680606,0
0.488514434,0.674282663,0.203659467,0.213104515,0
0.440064452,0.553897935,0.203782714,0.167999753,0
0.498826154,0.960891995,0.204066887,0.224869021,0
0.904053034,0.960891995,0.20429307,0.219877971,0
0.504386934,0.817442166,0.204350505,0.218667852,0
0.720600296,0.267264165,0.204434587,0.838721914,0
0.567937781,0.578073841,0.204621719,0.367310384,1
0.993174752,0.565075501,0.205116866,0.146704062,0
0.806793013,0.56163625,0.205161831,0.906809854,1
0.974328186,0.832404995,0.205474652,0.379248394,0
0.728985071,0.240644946,0.205487383,0.886982725,1
0.977085469,0.427544046,0.205496605,0.267933389,1
0.974752991,0.96311211,0.205771318,0.314449399,1
0.394272119,0.689557158,0.205879108,0.211481576,0
0.610256561,0.617363081,0.20616261,0.9204731,0
0.493703829,0.817972871,0.206188919,0.172599443,0
0.992182091,0.550458685,0.206813255,0.412066628,1
0.606348605,0.263549508,0.206862299,0.895445632,1
0.396819116,0.559188704,0.207134391,0.834541656,0
0.819296663,0.817753909,0.20731288,0.233890331,0
0.522756149,0.684230572,0.207396573,0.240148643,0
0.591323738,0.96104936,0.207498741,0.200156262,0
0.98068626,0.685117455,0.207701149,0.272576298,0
0.721776643,0.556477374,0.207897152,0.135062958,0
0.73171389,0.568207551,0.208452704,0.920362601,1
0.519322118,0.961345994,0.208633306,0.150466237,1
0.749222301,0.55217831,0.20863561,0.846917442,1
0.634132218,0.582273331,0.208826876,0.839889854,1
0.593767149,0.997491865,0.209165626,0.104868272,0
0.387800078,0.674356384,0.209200998,0.251611167,0
0.981490081,0.551318497,0.209537702,0.19444395,0
0.706161381,0.584793327,0.20957193,0.258775952,0
0.98106665,0.595715898,0.20968747,0.156501967,0
0.600844852,0.736924162,0.209764031,0.843856541,1
0.713242268,0.433072471,0.209862086,0.799091036,1
0.703467276,0.585633376,0.20991652,0.275997049,0
0.836445106,0.592984864,0.209933708,0.84940895,0
0.981384758,0.436724183,0.209942132,0.240833594,1
0.591403203,0.674709517,0.210264545,0.211308514,0
0.439474995,0.879833162,0.210478328,0.171598901,0
0.480806351,0.972312657,0.210546664,0.152168821,0
0.900537094,0.834241141,0.21065223,0.374893808,0
0.913881297,0.382332195,0.210858422,0.956896554,1
0.609047773,0.960942732,0.21092625,0.22173105,0
0.703363956,0.229037475,0.211048813,0.247141399,0
0.82129807,0.313375313,0.211757501,0.841608263,1
0.398243065,0.716703272,0.211890409,0.211559113,0
0.896609229,0.961077091,0.211994056,0.251834849,0
0.521765505,0.689493838,0.212347229,0.231422525,0
0.528899181,0.674693719,0.212451365,0.234969983,0
0.523812887,0.996441129,0.212600248,0.197166541,0
0.808550084,0.550458685,0.212912996,0.906830894,1
0.97467502,0.549598872,0.213335803,0.250381235,1
0.736639618,0.26169261,0.213417181,0.906857788,1
0.981073075,0.981976209,0.213491376,0.265725582,0
0.587251386,0.578913688,0.214026704,0.883328436,1
0.897627317,0.971772233,0.214030389,0.203657006,0
0.820964496,0.96157918,0.214201499,0.332305345,1
0.22572305,0.375006866,0.214315956,0.836455753,1
0.598653972,0.588153672,0.214501892,0.880500132,0
0.997851089,0.981976209,0.214607799,0.503641564,0
0.903275465,0.712590273,0.214724811,0.829401864,1
0.486032536,0.854760493,0.214739671,0.194856612,0
0.705023353,0.230972053,0.214754608,0.844011326,1
0.875755291,0.835413404,0.215117989,0.166114653,0
0.591323738,0.972671103,0.215419493,0.200228323,0
0.921903785,0.817753909,0.215442175,0.231637798,0
0.710561804,0.553897935,0.215819676,0.184104888,1
0.432669345,0.26169261,0.215836681,0.378392851,1
0.498185846,0.828973153,0.215862447,0.223922022,0
0.608427616,0.904684734,0.215923135,0.889332786,1
0.804968382,0.420561326,0.215925524,1,1
0.744229605,0.965139289,0.216030051,0.142768658,0
0.62915639,0.678894846,0.216100066,0.351676964,0
0.725902196,0.386846212,0.216246073,0.440466741,1
0.593767149,0.857394105,0.21631424,0.093492043,0
0.541545855,0.972261872,0.216341653,0.198022019,0
0.290065006,0.974183688,0.216507679,0.167654119,0
0.492005319,0.674840535,0.216596425,0.251611167,0
0.531541891,0.658331831,0.216662679,0.897856559,0
0.705881657,0.595715898,0.21673963,0.173153895,0
0.981371643,0.707300132,0.216773154,0.195088956,1
0.71697614,0.585633376,0.217217294,0.368165197,0
0.616024566,0.385409763,0.217680805,0.968721411,1
0.974606806,0.919508619,0.217888437,0.285996922,0
0.975163213,0.547879246,0.218004238,0.243348405,0
0.496484906,0.997183899,0.218119645,0.20167061,0
0.710392182,0.428691324,0.218234505,0.229156459,0
0.385388899,0.589833994,0.218401449,0.939747867,0
0.710123015,0.55217831,0.218470552,0.18665833,0
0.71048046,0.551318497,0.218854617,0.18457245,0
0.529295567,0.960795677,0.21886883,0.197734142,0
0.439995098,0.425041132,0.21887385,0.212586004,0
0.591538141,0.714868303,0.219032079,0.152920528,0
0.526587078,0.818035711,0.219132372,0.294365199,0
0.626502982,0.573673628,0.220088676,0.883889852,1
0.631146613,0.579299002,0.220215704,0.224678071,0
0.985624463,0.596346173,0.220287132,0.211818828,0
0.70317376,0.56163625,0.220686771,0.905471601,1
0.602839789,0.96087958,0.220702495,0.223384054,0
0.635658318,0.922685681,0.220739919,0.849734246,1
0.720866447,0.414366585,0.220864481,0.793094656,0
0.372189396,0.274077318,0.220886762,0.876033748,0
0.522029673,0.530867438,0.221035226,0.224897477,0
0.97467502,0.386093875,0.221176646,0.250381235,0
0.925781769,0.382062468,0.221360865,0.798167484,1
0.453427243,0.427231164,0.221433998,0.154700862,0
1,0.817942154,0.221528587,0.196010604,0
0.509419456,0.911037339,0.221561471,0.916735655,0
0.845566029,0.746419085,0.221632845,0.229585115,0
0.385085176,0.974129171,0.221795944,0.194873906,0
0.486032536,0.961091118,0.221880297,0.251611167,0
0.918560929,0.817882125,0.222158461,0.390789904,0
0.594174384,0.263549508,0.222390208,0.875259902,1
0.799697337,0.97172258,0.222528603,0.186366537,0
0.705064689,0.857203158,0.222640419,0.11256815,0
0.974856676,0.276555762,0.222871584,0.295663345,0
0.601962603,0.67437876,0.222936318,0.247448983,0
0.630284165,0.632925005,0.223499027,0.84057389,1
0.974212563,0.427231164,0.223610034,0.347315245,1
0.870268544,0.543580183,0.22379213,0.872792279,1
0.591323738,0.972619581,0.224008405,0.226179331,0
0.500342693,0.674356384,0.22402749,0.273661082,0
0.710115803,0.885631402,0.224068402,0.221892008,0
0.884835845,0.383735703,0.224278002,0.738398568,1
0.980849861,0.591514415,0.224408085,0.153897188,0
0.588065857,0.391360228,0.224681328,0.924195603,0
0.706068606,0.551318497,0.224786817,0.215406097,0
0.82129807,0.976060566,0.22487731,0.332222414,1
0.700776371,0.224523458,0.22495069,0.905438186,1
0.778912264,0.962243548,0.225032373,0.287485564,0
0.584807975,0.580383482,0.225129934,0.883390842,0
0.910806863,0.214850565,0.225181183,0.855879207,0
0.990229237,0.584793327,0.225372193,0.445859001,0
0.639573478,0.579753561,0.225473089,0.919558841,1
0.836778801,0.56163625,0.225519059,0.889755236,0
0.820364068,0.852458981,0.225524667,0.234021395,0
0.515822632,0.996571676,0.225719975,0.196938664,0
0.71759951,0.386846212,0.22573636,0.411357211,1
0.710190299,0.592564728,0.22589809,0.331836048,0
0.810232232,0.973993336,0.226054957,0.294504649,0
0.709818119,0.553897935,0.226141999,0.373546812,1
0.591673079,0.531116284,0.226251889,0.204916369,0
0.851503212,0.588993821,0.226296939,0.205610919,0
0.343686224,0.244081236,0.226370703,0.169635468,1
0.496484906,0.960929887,0.226722684,0.25429647,0
0.546637287,0.263549508,0.227191517,0.952441486,1
0.736905894,0.257773443,0.22731226,0.906838654,1
0.659421713,0.960648731,0.227414012,0.236136121,1
0.710072606,0.716005736,0.227817197,0.186956723,0
0.529724992,0.387593892,0.227944538,0.258316982,0
0.796069104,0.545299808,0.228156416,0.924195603,1
0.97467502,0.386093875,0.228188294,0.250381235,0
0.498152145,0.689414865,0.228203052,0.209688813,0
0.894012574,0.395121909,0.228208122,0.855050881,1
0.705521202,0.591514415,0.228264819,0.800530242,1
