Speed_S,Speed_F,Distance,Relative_Direction,Collision
0.378572476,0.205967111,0.158203072,0.757187851,1
0.132199064,0.104988111,0.08799576,0.897920387,1
0.393907248,0.396394395,0.153366586,0.898887053,1
0.205161496,0.949018267,0.091153183,0.349440828,1
0.046338203,0.208559073,0.126073661,0.079744192,1
0.235041092,0.947257433,0.062280937,0.364342945,1
0.565566458,0.103567069,0.230413238,0.897920387,1
0.036590385,0.103567069,0.005434722,0.428648392,1
0.525774256,0.128520764,0.044804751,0.122640728,1
0.483089076,0.65064811,0.150607373,0.87011275,1
0.392701392,0.947197194,0.065679542,0.156457741,1
0.496920727,0.894090857,0.13927839,0.17706976,1
0.656579629,0.103567069,0.13456507,0.775786086,1
0.416299845,0.208883151,0.122810833,0.769880847,1
0.493604162,0.1969046,0.160190713,0.881726344,1
0.744886135,0.204023913,0.130653101,0.872241352,1
0.966858264,0.704460412,0.044757756,0.223169412,1
0.966925543,0.100014466,0.048065406,0.286778467,1
0.47250191,0.705821853,0.169261936,0.841218573,1
0.302233004,0.473853846,0.014569382,0.292580325,1
0.126207436,0.106409152,0.095325468,0.897920387,1
0.496088384,0.473862862,0.003427261,0.170732239,1
0.371024761,0.901408173,0.281897431,0.853323208,1
0.54556784,0.689151187,0.047335936,0.181252179,1
0.501546569,0.103567069,0.019428516,0.383044609,1
0.485188268,0.23503023,0.071325884,0.678193936,1
0.132903961,0.697314502,0.294487119,0.847356175,1
0.502402024,0.947182801,0.088994372,0.319839598,1
0.552737971,0.700376693,0.195358426,0.789678302,1
0.136428448,0.107830194,0.161502249,0.897920387,1
0.466506973,0.627685472,0.286229298,0.837049804,1
0.02709114,0.480286137,0.170978772,0.412405182,1
0.241047224,0.947381869,0.177811756,0.360835422,1
0.299354672,0.712971057,0.028134092,0.83335953,1
0.966933165,0.099303945,0.06750439,0.286676787,1
0.496952848,0.634080158,0.121153586,0.288100669,1
0.478609387,0.180658559,0.175951517,0.837637286,1
0.305522525,0.465725904,0.141036462,0.771291823,1
0.476731294,0.102146028,0.167558297,0.897920387,1
0.128674577,0.474151381,0.08360366,0.286676787,1
0.487069789,0.215044098,0.153237154,0.963501284,1
0.498521067,0.103567069,0.251219388,0.869358502,1
0.830689665,0.100369727,0.085985308,0.874897297,1
0.409158956,0.105698632,0.206612768,0.834093766,1
0.471092115,0.697314502,0.310062608,0.842171824,1
0.73517565,0.634080158,0.102543786,0.370234159,1
0.129379474,0.207910972,0.098917281,0.834336819,1
0.768150516,0.947257433,0.051194185,0.400201041,1
0.470152828,0.210503816,0.17327509,0.771395044,1
0.02709114,0.465462286,0.049034487,0.432710436,1
0.317035849,0.570373838,0.072783864,0.290136052,1
0.302233004,0.000679659,0.019314177,0.292580325,1
0.311279187,0.473918829,0.075836198,0.199902497,1
0.391166906,0.236700324,0.097856903,0.226540441,1
0.027055156,0.107119673,0.116123541,0.288711131,1
0.38548773,0.288799011,0.258200208,0.834869782,1
0.487069789,0.638556098,0.163710025,0.963513843,1
0.304700145,0.473899819,0.048076264,0.29156165,1
0.797972638,0.634080158,0.205260424,0.822338127,1
0.408170655,0.100369727,0.274967322,0.834040167,1
0.495856705,0.100369727,0.227012096,0.86930315,1
0.303877764,0.57062393,0.079724499,0.199778487,1
0.488791055,0.709906776,0.244378718,0.876307982,1
0.479550883,0.689151187,0.170962048,0.832701666,1
0.476261362,0.623955239,0.181356836,0.897920387,1
0.239545104,0.574537534,0.173069326,0.269456882,1
0.393468736,0.473890447,0.101891562,0.265336037,1
0.623000888,0.840456649,0.143126839,0.885922274,1
0.333256336,0.11564592,0.141775559,0.86545751,1
0.485190062,0.708545035,0.107091138,0.841279685,1
0.302233004,0.630882815,0.115740208,0.897920387,1
0.496839451,0.107830194,0.026718368,0.336076632,1
0.65675128,0.473928468,0.084809813,0.290950599,1
0.496974702,0.223485396,0.18188918,0.352078583,1
0.831132087,0.102146028,0.154081942,0.897920387,1
0.466230823,0.102856549,0.298663076,0.837036259,1
0.552626686,0.626619691,0.175863309,0.840987048,1
0.485536329,0.132333121,0.079857369,0.71445286,1
0.391655582,0.628751253,0.261616369,0.897920387,1
0.301410623,0.698335175,0.167524452,0.833059903,1
0.392920626,0.236852931,0.066489614,0.226638452,1
0.720002996,0.207262944,0.355985588,0.789328101,1
0.917376076,0.473890447,0.013589401,0.192748615,1
0.392536704,0.200139527,0.208130962,0.832800881,1
0.227756431,0.947355783,0.079680526,0.362462412,1
0.966075743,0.201110372,0.062828021,0.247328933,1
0.472971841,0.210503816,0.161540166,0.963740737,1
0.217744707,0.473899819,0.04243518,0.29156165,1
0.132199064,0.699355906,0.063107171,0.832961469,1
0.487069789,0.623955239,0.178488518,0.897920387,1
0.303055384,0.697314502,0.218210916,0.840915797,1
0.299354672,0.10427759,0.036424192,0.897920387,1
0.042541519,0.947234344,0.07649612,0.289932449,1
0.670716249,0.692211997,0.199650639,0.899332384,1
0.152244841,0.209207247,0.150017779,0.784531028,1
0.637820479,0.755186019,0.172756353,0.767594496,1
0.02709114,0.204995428,0.060073337,0.362887371,1
0.481430609,0.094330301,0.089499517,0.897920387,1
0.306344905,0.633014377,0.033726883,0.897920387,1
0.302233004,0.699355906,0.080591986,0.847266058,1
0.496920727,0.105698632,0.131279899,0.288711131,1
0.262399841,0.635145939,0.021995841,0.345834595,1
0.545507289,0.461249864,0.050382658,0.242794519,1
0.544171849,0.880399143,0.222696644,0.728571044,1
0.126207436,0.270119115,0.116854588,0.824084362,1
0.966073634,0.20661499,0.096248863,0.387625622,1
0.655693934,0.700376693,0.32065966,0.848243742,1
0.563982734,0.211152209,0.11222835,0.904703913,1
0.551068793,0.104988111,0.387244568,0.840920552,1
0.232790415,0.473890447,0.096914742,0.275778622,1
0.489889378,0.711609092,0.253365084,0.852634412,1
0.416080043,0.702418439,0.213066488,0.769887361,1
0.301410623,0.103567069,0.117728864,0.897920387,1
0.252002873,0.201757695,0.209902977,0.914712139,1
0.501611008,0.630882815,0.067398308,0.242944009,1
0.478332924,0.634826958,0.187432042,0.786410659,1
0.96607645,0.202081385,0.057217557,0.24737113,1
0.496974702,0.107830194,0.063300255,0.287693768,1
0.620306946,0.947182801,0.104119084,0.164967874,1
0.398183882,0.947182801,0.084281932,0.226930732,1
0.396061191,0.704460412,0.155082365,0.842217289,1
0.645649146,0.100369727,0.060138964,0.897920387,1
0.637484592,0.132333121,0.14818488,0.815621001,1
0.857234296,0.473988164,0.089260722,0.393168594,1
0.581481287,0.207910972,0.120649092,0.889022874,1
0.585458431,0.479223196,0.312166199,0.903906526,1
0.335621655,0.948107334,0.126502363,0.191147701,1
0.135018653,0.949122518,0.188504047,0.286270105,1
0.299354672,0.207262944,0.181709041,0.833219231,1
0.402243102,0.213097827,0.108502968,0.907095192,1
0.4983473,0.628751253,0.239784986,0.869354898,1
0.493182999,0.47390928,0.072975434,0.195347914,1
0.496837807,0.107830194,0.032225422,0.336042694,1
0.392482164,0.478057495,0.090084704,0.133733972,1
0.558748809,0.215692998,0.13265309,0.906752432,1
0.217744707,0.947175704,0.059711436,0.156630573,1
0.493327321,0.88374257,0.150477245,0.830830784,1
0.501605917,0.104988111,0.072027381,0.242976876,1
0.212781055,0.518956226,0.098911574,0.758361822,1
0.724575434,0.198521829,0.242507196,0.717898801,1
0.76351905,0.89074057,0.301019964,0.893267818,1
0.299354672,0.102146028,0.075680921,0.897920387,1
0.385798332,0.615517227,0.418968165,0.774770024,1
0.72596739,0.112093317,0.368328297,0.847498211,1
0.136428448,0.704460412,0.141602383,0.833268099,1
0.562423473,0.947182801,0.090697291,0.234839083,1
0.561421189,0.11564592,0.16060852,0.841359403,1
0.328468516,0.633014377,0.055624774,0.865328303,1
0.481430609,0.621646047,0.27372952,0.897920387,1
0.216217429,0.473988164,0.06471023,0.197736077,1
0.307167285,0.628751253,0.31528764,0.897920387,1
0.73536326,0.107830194,0.126472272,0.371516825,1
0.307167285,0.47390928,0.081771665,0.291357953,1
0.404872408,0.544241811,0.067674742,0.290339668,1
0.1613568,0.948625181,0.059096892,0.3271876,1
0.667018762,0.623955239,0.204170552,0.872467799,1
0.543872978,0.209207247,0.059176373,0.687846483,1
0.492337707,0.546421204,0.059284462,0.530561238,1
0.343180234,0.107830194,0.133249243,0.865722038,1
0.572004704,0.622356567,0.194915047,0.841800822,1
0.496920727,0.894090857,0.137672163,0.177123256,1
0.501740667,0.62555391,0.010446858,0.384293262,1
0.496931345,0.635145939,0.108762849,0.288507629,1
0.496974702,0.209207247,0.075964033,0.352285074,0
0.687804888,0.882222553,0.65899082,0.654966822,0
0.5429371,0.210503816,0.192624187,0.184695678,0
0.245663301,0.001007821,0.397790131,0.362319612,0
0.681628264,0.000653018,0.653635028,0.541039601,0
0.128674577,0.488277949,0.488059179,0.788260261,0
0.846875343,0.473768557,0.804131043,0.398865401,0
0.786418406,0.145338565,0.476521169,0.088786866,0
0.303877764,0.257040731,0.741736049,0.842007536,0
0.598667337,0.000563963,0.817669273,0.227011505,0
0.771607019,0.11945108,0.775902692,0.218378876,0
0.26215845,0.207910972,0.622695147,0.348293299,0
0.38065202,0.320039385,0.711236378,0.89489819,0
0.496868952,0.633014377,0.514180793,0.289728861,0
0.027912767,0.105698632,0.278468502,0.355700162,0
0.496848859,0.214395268,0.705203917,0.224125434,0
0.695873085,0.115073873,0.91642988,0.173562691,0
0.966730836,0.895004953,0.054341865,0.144802877,0
0.408170655,0.644737967,0.964688183,0.834040167,0
0.397823434,0.473768557,0.424815783,0.206386358,0
0.482370472,0.097882905,0.513232646,0.897920387,0
0.90235959,0.468892454,0.500064845,0.673907529,0
0.505459288,0.473827327,0.456996265,0.352212926,0
0.382458352,0.109251234,0.381690927,0.832611494,0
0.366433846,0.237201911,0.634213852,0.227161512,0
0.267503673,0.555790978,0.699294823,0.282972744,0
0.027055156,0.20661499,0.387015128,0.352615202,0
0.027013913,0.104988111,0.119977926,0.289932449,0
0.510211587,0.635145939,0.467294044,0.20151699,0
0.033028481,0.103567069,0.496922804,0.219701771,0
0.355300467,0.473677933,0.606074384,0.328947122,0
0.652521895,0.199492392,0.923104256,0.820421291,0
0.315391088,0.47396791,0.236767866,0.290136052,0
0.496985761,0.64168954,0.133255134,0.312966805,0
0.032216814,0.107830194,0.634403074,0.225622157,0
0.65146455,0.102856549,0.656618525,0.897920387,0
0.399061395,0.473890447,0.194667693,0.35614412,0
0.233862055,0.277978253,0.276374247,0.896203156,0
0.311279187,0.947077244,0.489943794,0.29461859,0
0.52938963,0.107119673,0.406127233,0.955862686,0
0.221562901,0.001143102,0.224566373,0.286473438,0
0.506290717,0.113514358,0.666277559,0.838937333,0
0.389599454,0.94716171,0.522772911,0.398074613,0
0.639503983,0,0.20063899,0.417083544,0
0.061541703,0.104988111,0.560586521,0.110947096,0
0.967051019,0.647935311,0.730341534,0.285152063,0
0.133608859,0.949087502,0.362877749,0.286473438,0
0.847551789,0.109251234,0.138512722,0.694472346,0
0.966829125,0.211800676,0.520732132,0.361353943,0
0.300588243,0.579950563,0.175709255,0.202637263,0
0.411245721,0.369300881,0.648612765,0.728535734,0
0.766284889,0.200786739,0.960866604,0.931513094,0
0.224617456,0.109251234,0.845759331,0.897920387,0
0.535500432,0.627685472,0.692433426,0.840247027,0
0.130084372,0.637277501,0.754238858,0.897920387,0
0.552849257,0.639409062,0.382642424,0.840996535,0
0.601794342,0.000666272,0.749097914,0.347698886,0
0.562646213,0.000679659,0.659592738,0.365334489,0
0.89765254,0.947071214,0.575816476,0.194402416,0
0.304700145,0.210179646,0.226887004,0.833255889,0
0.744456022,0.112803838,0.679814347,0.784852164,0
0.500200848,0.204023913,0.638371472,0.813862289,0
0.130084372,0.94716171,0.12378672,0.291969082,0
0.130789269,0.207262944,0.351781085,0.832850376,0
0.047506417,0.474151381,0.646145745,0.19356744,0
0.261891451,0.708545035,0.734015038,0.340248847,0
0.81303358,0.113514358,0.729790972,0.790935068,0
0.317858229,0.100369727,0.407478958,0.897920387,0
0.744262454,0.800674507,0.598822281,0.829399939,0
0.939254948,0.112093317,0.816507237,0.853669898,0
0.716965286,0.639409062,0.317877939,0.84719826,0
0.395682025,0.473818665,0.761838958,0.398842379,0
0.312101567,0.105698632,0.263311767,0.897920387,0
0.497125337,0.246433607,0.629463012,0.348281614,0
0.782206217,0.637277501,0.473251922,0.788294713,0
0.130789269,0.707523795,0.848473222,0.840537605,0
0.501641607,0.966788015,0.353883576,0.340082879,0
0.796591608,0.474174652,0.563850294,0.068255539,0
0.496931345,0.705481483,0.171534091,0.223714648,0
0.028025453,0.138151908,0.762649591,0.475790724,0
0.489020855,0.107830194,0.295077147,0.752667493,0
0.261871758,0.109251234,0.670370416,0.29156165,0
0.045540599,0.630882815,0.262865865,0.158080764,0
0.91176778,0.998851253,0.27567417,0.404284567,0
0.261953279,0.107119673,0.587951266,0.289525286,0
0.302233004,0.100369727,0.58974733,0.897920387,0
0.552626686,0.473752565,0.47832329,0.238093041,0
0.194350852,0.108540714,0.797735184,0.976195499,0
0.510129725,0.107830194,0.447027621,0.201827969,0
0.669439433,0.703439397,0.852150524,0.841984643,0
0.49683402,0.212449215,0.404280099,0.225141928,0
0.397823434,0.948298479,0.221661363,0.362142413,0
0.026968467,0.709566332,0.612019094,0.35428682,0
0.250927894,0.200786739,0.221538487,0.906814195,0
0.136428448,0.947047755,0.605663575,0.230323287,0
0.307578475,0.106409152,0.605256971,0.897920387,0
0.49713754,0.628751253,0.514548886,0.28484723,0
0.026987592,0.627685472,0.290655137,0.290746942,0
0.436682631,0.119124498,0.778376473,0.138967652,0
0.032287181,0.209855495,0.669772288,0.167168147,0
0.408500077,0.709566332,0.758670853,0.900691379,0
0.482370472,0.19884533,0.600319462,0.832005039,0
0.482978444,0.216991017,0.275476265,0.7750331,0
0.39562063,0.247248921,0.802198532,0.82339551,0
0.474851567,0.213097827,0.460796868,0.835239344,0
0.752401485,0.53280776,0.251266095,0.272757732,0
0.397823434,0.947904844,0.419166727,0.29461859,0
0.496974702,0.210503816,0.424075915,0.351247821,0
0.73434123,0.109961755,0.471247115,0.364116155,0
0.721803362,0.124893312,0.483961341,0.116326171,0
0.02702064,0.136939719,0.752930891,0.13555808,0
0.585608456,0.627685472,0.612133315,0.842357765,0
0.47861102,0.752510116,0.453683021,0.835026216,0
0.12796968,0.001125727,0.660283973,0.286676787,0
0.355513477,0.199492392,0.793228344,0.753793245,0
