Speed_S,Speed_F,Distance,Relative_deirection,Collision
0.66456576,0.517826628,0.251163584,0.185848921,0
0.562991366,0.342991092,0.25117378,0.83264516,0
0.821435362,0.333149337,0.25129705,0.191071999,0
0.656636326,0.542321551,0.25135861,0.357878529,0
0.347029645,0.515942536,0.251394417,0.365426796,0
0.659546888,0.711763337,0.25179468,0.254230548,0
0.911057888,0.643691608,0.251979282,0.275182956,0
0.643974781,0.812717429,0.252020355,0.1743309,0
0.451695517,0.643817131,0.252182832,0.263609608,0
0.413114414,0.190402088,0.25224959,0.897718421,0
0.377859963,0.550605323,0.252254628,0.12430898,0
0.460185543,0.957179227,0.252281539,0.298116573,0
0.396331083,0.512174352,0.252333525,0.924195603,1
0.475823552,0.177073487,0.252456841,0.869722505,1
0.507485376,0.204649376,0.2525154,0.224727152,0
0.485210545,0.241806424,0.25258774,0.901666363,0
0.647761251,0.505580029,0.252673551,0.943023535,1
0.530642926,0.654286707,0.252832443,0.192387822,0
0.19612905,0.800064448,0.252858858,0.306254891,0
0.166367151,0.80016274,0.253157947,0.192533308,0
0.780547121,0.506522076,0.253199941,0.906853494,0
0.435564969,0.513116398,0.253332087,0.879766223,0
0.453989831,0.486021452,0.253383159,0.202818449,0
0.567521827,0.658305116,0.253416174,0.202758622,0
0.665147523,0.504637984,0.253612617,0.182958327,0
0.532528768,0.334797917,0.253693843,0.924195603,1
0.57666151,0.643423721,0.253954659,0.350659244,0
0.518384956,0.689552088,0.253992022,0.163049813,0
0.582346324,0.147529999,0.254015499,0.884302522,1
0.417075341,0.993892452,0.2543065,0.157613127,0
0.969613531,0.327379304,0.254307615,0.275866969,0
0.358657106,0.703681477,0.254710793,0.137463818,0
0.537078822,0.656362617,0.254772386,0.171446224,0
0.970839162,0.99515939,0.255024524,0.321906021,0
0.646017776,0.688139506,0.255166992,0.83892201,0
0.499267247,0.688844252,0.255251685,0.249598838,0
0.646017776,0.553367071,0.255378966,0.880801572,0
0.820980122,0.749704284,0.255407776,0.245653601,0
0.425677349,0.633196921,0.255643206,0.876597441,0
0.852720917,0.658823004,0.255879834,0.281229126,0
0.656278856,0.700322916,0.25603085,0.28596745,0
0.64211626,0.659093524,0.256574726,0.326615712,0
0.975652802,0.546002954,0.256613543,0.396502021,0
0.699960466,0.502753891,0.256625372,0.887309476,1
0.573512248,0.550605323,0.25678841,0.844052357,1
0.850538889,0.995578432,0.256964552,0.268680808,0
0.698341896,0.144703861,0.257053174,0.887271226,0
0.663742686,0.548764294,0.2570634,0.145787922,0
0.760606859,0.957084829,0.257137022,0.256087966,0
0.166367151,0.80072142,0.25728731,0.192591808,0
0.441985312,0.158834551,0.257343159,0.879986612,1
0.572744182,0.994264009,0.257412959,0.196544936,0
0.447413372,0.686362851,0.257523787,0.23521202,0
0.766107231,0.801130009,0.257733976,0.244686402,0
0.663671488,0.533119981,0.257807632,0.904902036,0
0.783989665,0.554287707,0.25786861,0.869729642,0
0.464087337,0.146823465,0.257939285,0.880728495,0
0.978388284,0.489565247,0.258176688,0.195304054,1
0.671346005,0.517826628,0.258218392,0.156816134,0
0.881909232,0.834956251,0.258489824,0.12452815,0
0.561071877,0.957138065,0.258621556,0.244582069,0
0.514955035,0.509348214,0.258634587,0.147947897,0
0.654367515,0.64341579,0.258893745,0.214401267,0
0.680227671,0.546923373,0.259150837,0.172290472,0
0.341369858,0.528189134,0.259183219,0.287204301,0
0.834555089,0.654315394,0.259358685,0.214724354,0
0.670785302,0.703681477,0.259507811,0.158908131,0
0.536258608,0.508406167,0.259677551,0.90390702,0
0.508691681,0.485897059,0.259832259,0.318940496,0
0.636824299,0.516884582,0.259866992,0.924195603,0
0.454377871,0.48634939,0.260108562,0.346641373,0
0.349105492,0.615321934,0.26018204,0.825116702,0
0.578735583,0.666551764,0.260213118,0.357481064,0
0.746855966,0.544162198,0.260236883,0.934596565,0
0.518384956,0.534040012,0.260336688,0.883259121,0
0.258240658,0.200577169,0.260385648,0.048271684,0
0.670954662,0.536432036,0.260458603,0.158271627,0
0.973095577,0.84949937,0.260540639,0.226436979,0
0.970098635,0.725287753,0.26066613,0.337904962,0
0.144444242,0.486372353,0.261038485,0.251611167,0
0.813351226,0.509348214,0.261120497,0.308821115,0
0.69087135,0.728640604,0.26112808,0.139082242,0
0.664059085,0.148943068,0.261208222,0.188450208,0
0.656830277,0.147529999,0.261240973,0.905477238,0
0.971072797,0.8542096,0.261249087,0.245355694,0
0.499626382,0.515942536,0.261391926,0.318346617,0
0.422477936,0.485972155,0.261625766,0.204929874,0
0.530642926,0.813557811,0.261979681,0.225369351,0
0.42364844,0.53116866,0.262095885,0.150229644,0
0.665130158,0.325730724,0.262118129,0.183043204,0
0.881482081,0.801322422,0.262318937,0.271190255,0
0.902385464,0.968600402,0.262449451,0.221456767,0
0.688451384,0.573627213,0.262483591,0.143728503,0
0.573896288,0.507140905,0.262568401,0.928671218,0
0.412217126,0.329006948,0.262603931,0.200158903,0
0.53441461,0.59090429,0.262808602,0.884150906,0
0.627909991,0.604732297,0.262815026,0.925305462,0
0.540437848,0.65626957,0.262863302,0.182907627,0
0.477630817,0.812328254,0.263006578,0.149259839,0
0.769407453,0.51971072,0.263041898,0.924195603,0
0.972410634,0.199220041,0.263400342,0.285692968,0
0.647039274,0.377250803,0.263511478,0.878736689,0
0.670864851,0.800889606,0.264056836,0.323341549,0
0.411024933,0.658288547,0.264106725,0.222260103,0
0.656622696,0.542321551,0.264489247,0.359559833,0
0.973547575,0.327379304,0.264502906,0.223072657,0
0.391537085,0.572245436,0.264587802,0.095617524,0
0.433195996,0.513116398,0.264710745,0.879684335,1
0.656551906,0.164486827,0.264902056,0.247588029,0
0.541730115,0.537720418,0.265059473,0.840414852,0
0.824397324,0.694651584,0.265164708,0.9853478,0
0.629161863,0.531969981,0.265193507,0.804583688,0
0.35110357,0.337270788,0.265257569,0.171442052,0
0.746932735,0.557970522,0.265334155,0.051922597,0
0.573512248,0.800179824,0.265339796,0.188259649,0
0.62679263,0.504637984,0.265378058,0.864750953,0
0.447642754,0.513698421,0.265395358,0.228871126,0
0.977698328,0.688844252,0.265418847,0.198644153,0
0.855116583,0.503695938,0.265528683,0.809953201,0
0.766107231,0.692914576,0.26552917,0.839218928,0
0.656341453,0.167312965,0.26587361,0.843883441,0
0.973668062,0.549684795,0.265923821,0.259428281,0
0.817218679,0.503695938,0.265962025,0.889881719,0
0.166367151,0.845552641,0.266132264,0.192669815,0
0.931178334,0.642823322,0.266184427,0.298590954,0
0.298047765,0.664085877,0.266322394,0.894711451,0
0.581885355,0.918772381,0.266420812,0.849945914,0
0.673933904,0.957221449,0.266444818,0.281964963,0
0.470401758,0.190402088,0.266492265,0.875536392,0
0.144444242,0.801166609,0.266776362,0.223725018,0
0.548874875,0.329078441,0.266799216,0.194802241,0
0.515556193,0.899048676,0.266871135,0.886869417,1
0.402381492,0.153182275,0.266884981,0.924195603,0
0.905882373,0.314419149,0.266938774,0.894633041,0
0.894987853,0.800392658,0.266986528,0.232946375,0
0.680103698,0.371651142,0.267002332,0.172631186,0
0.415346653,0.191758312,0.267030727,0.869674994,1
0.813373274,0.896728663,0.267129861,0.344289128,0
0.411397869,0.362879616,0.267317393,0.816783049,0
0.659320996,0.557049778,0.267452023,0.1744024,0
0.970926668,0.561653763,0.267494351,0.291160622,0
0.640910289,0.643400034,0.267740684,0.256087966,0
0.664124714,0.703442725,0.267820405,0.223152028,0
0.493093846,0.841072647,0.267955398,0.265261274,0
0.456207871,0.643705238,0.267964855,0.235044791,0
0.680618931,0.683677038,0.267967019,0.233087916,0
0.915624992,0.147529999,0.2682961,0.89177555,1
0.571054502,0.334797917,0.268354802,0.883987333,1
0.683392443,0.957235758,0.26842685,0.239962923,0
0.888553987,0.158128017,0.268508277,0.924195603,0
0.582653639,0.505580029,0.268601795,0.88431103,1
0.797363129,0.800480446,0.268676685,0.232124667,0
0.381125591,0.16024762,0.268898056,0.073004464,0
0.412373175,0.657975368,0.268989855,0.21514964,0
0.571579102,0.64354692,0.2692269,0.339771156,0
0.703202896,0.159925363,0.269249063,0.818909825,0
0.767207305,0.147529999,0.269339109,0.924195603,1
0.54126233,0.51971072,0.269359677,0.860924134,0
0.422594985,0.659008751,0.26946499,0.211593623,0
0.540072134,0.842249179,0.269478493,0.19814615,0
0.970533477,0.494275477,0.269871931,0.252505998,0
0.543562606,0.344097032,0.269911578,0.13386829,0
0.405838868,0.689721424,0.270191935,0.134115994,0
0.538186293,0.656627931,0.270221055,0.139244948,0
0.530642926,0.643598423,0.270300016,0.192731023,0
0.648422582,0.370051514,0.270810281,0.889207776,1
0.809646375,0.132457263,0.27107027,0.889726648,0
0.656449946,0.506522076,0.271215356,0.312843787,0
0.663939201,0.503695938,0.271348559,0.372948693,0
0.978856012,0.504637984,0.271384065,0.193119478,0
0.812536814,0.515942536,0.271449613,0.277289547,0
0.281820577,0.520652766,0.271939204,0.924195603,1
0.558845418,0.486282616,0.271970305,0.144890583,0
0.766107231,0.254288707,0.272117567,0.878790441,0
0.686859605,0.811902554,0.272332267,0.182059102,0
0.655461344,0.509348214,0.272414965,0.28108766,0
0.515663823,0.146823465,0.272727291,0.8596765,0
0.802659837,0.1743643,0.273080277,0.952013906,1
0.664481713,0.337270788,0.273130153,0.186274832,0
0.668390196,0.201255785,0.273153754,0.216466268,0
0.729544999,0.8378173,0.273245065,0.106379439,0
0.428720793,0.643741971,0.273323091,0.153725736,0
0.574280332,0.687487574,0.273367944,0.125927758,0
0.679154,0.153182275,0.27359107,0.43067525,0
0.573819479,0.59436077,0.27371753,0.844069525,1
0.406703212,0.643308461,0.273737701,0.31324601,0
0.998483609,0.390627369,0.273772087,0.475854913,0
0.893268591,0.968547011,0.27396736,0.230638937,0
0.761706934,0.800500939,0.274080567,0.299714648,0
0.502533672,0.346337981,0.274120217,0.212868712,0
0.580579315,0.144703861,0.274154659,0.884253533,0
0.646017776,0.154595344,0.274284566,0.924195603,0
0.679190345,0.703681477,0.27449735,0.131245748,0
0.664075469,0.148943068,0.274501825,0.188364798,0
0.311714717,0.87121454,0.274508989,0.836880614,0
0.579273327,0.889769165,0.274683675,0.931474439,0
0.783598463,0.882810487,0.274739564,0.903568509,0
0.9187139,0.38651062,0.274814205,0.051534841,0
0.66134024,0.821834422,0.275034203,0.304708758,0
0.816386334,0.541631337,0.275188265,0.177228757,0
0.760606859,0.643400034,0.275244885,0.256087966,0
0.341391456,0.7411293,0.275266935,0.326379833,0
0.977771175,0.899744698,0.275304857,0.23332048,0
0.855678269,0.814193341,0.27566388,0.286770068,0
0.664459154,0.531050013,0.275788824,0.331289259,0
0.456513823,0.329066957,0.27580562,0.220406344,0
0.787093471,0.969277538,0.275931351,0.227283845,0
0.973662898,0.565567673,0.276230836,0.259457577,0
0.573358633,0.344042252,0.276241874,0.187975285,0
0.536414839,0.508406167,0.276352657,0.903909226,0
0.411024933,0.501402585,0.276449956,0.151017881,0
0.562607459,0.643447726,0.276658119,0.265065921,0
0.784146145,0.88247098,0.276952267,0.906890497,0
0.533598005,0.534040012,0.276970396,0.841959,0
0.702465521,0.184300836,0.27715826,0.912179496,0
0.683777668,0.957235758,0.277190064,0.290897151,0
0.813366364,0.874228078,0.277307957,0.252953516,1
0.530642926,0.643130745,0.277325267,0.192816842,0
0.416430555,0.486282616,0.277436842,0.196894998,0
0.664534685,0.848321812,0.27755526,0.37602043,0
0.504145617,0.684260915,0.278168291,0.097318243,0
0.540072134,0.671459955,0.278180385,0.254520352,0
0.412529225,0.343401304,0.278396802,0.238055071,0
0.916863588,0.688877655,0.278538298,0.167737028,0
0.636824299,0.550605323,0.278587394,0.884170188,0
0.66506085,0.504637984,0.279065092,0.183382798,0
0.969589309,0.494275477,0.279203345,0.278620895,0
0.679980029,0.881650788,0.279249268,0.160647163,0
0.680927089,0.799889531,0.279317159,0.238728637,0
0.343203943,0.509348214,0.279453199,0.329755828,0
0.343008412,0.509348214,0.279461583,0.327149384,0
0.405838868,0.530065223,0.279504007,0.122420732,0
0.574203523,0.154595344,0.279514693,0.884075741,0
0.510286005,0.48625042,0.279530298,0.250777197,0
0.917637724,0.801130009,0.27953975,0.24912151,0
0.416643169,0.531578441,0.279554466,0.119772037,0
0.66447333,0.54784382,0.27955934,0.228386615,0
0.97588139,0.696262864,0.279643239,0.353780011,0
0.431686292,0.191758312,0.27964576,0.891544955,1
0.667815451,0.52442095,0.279653328,0.905608252,0
0.646445123,0.633412527,0.279975474,0.908047826,0
0.648060772,0.147529999,0.279985534,0.924195603,0
0.498405969,0.696262864,0.280022601,0.283469102,0
0.144444242,0.505806986,0.280087527,0.251611167,0
0.786180406,0.980348538,0.280097957,0.275388798,0
0.675919812,0.250656448,0.2802587,0.93015715,0
0.915178378,0.537720418,0.280531223,0.947077571,0
0.293249653,0.55451787,0.281061168,0.899969664,0
0.569364913,0.969373777,0.281086383,0.217891811,0
0.973772019,0.346337981,0.281149115,0.221475955,0
0.655461343,0.148236534,0.281177561,0.280952762,0
0.355188211,0.654353293,0.281298231,0.885474631,0
0.526455531,0.513116398,0.281378452,0.903767634,0
0.574587571,0.532019431,0.281404037,0.166421274,0
0.540502484,0.348126335,0.281672552,0.840369024,0
0.485736299,0.156008413,0.281675419,0.903167448,0
0.769407453,0.51971072,0.281892834,0.924195603,0
0.750834644,0.617688579,0.281966283,0.871031156,0
0.627690475,0.191758312,0.282027187,0.816173566,0
0.39978846,0.553367071,0.282337112,0.884264193,0
0.184150541,0.501811846,0.282355001,0.979479582,0
0.037361538,0.587678559,0.282437974,0.192751351,0
0.369177845,0.517826628,0.28244656,0.102922403,0
0.766107231,0.554287707,0.282634797,0.880771364,0
0.80975601,0.503695938,0.282701076,0.85200103,0
0.561455765,0.211439098,0.282790217,0.931016601,0
0.34319967,0.328203595,0.282983956,0.329700412,0
0.583882931,0.147529999,0.283190732,0.884345025,1
0.416210997,0.689383042,0.283224094,0.191444674,0
0.501154269,0.551525879,0.283439794,0.268997556,0
0.824201684,0.656082718,0.283446087,0.985265253,0
0.970200663,0.54784382,0.283507728,0.259621016,0
0.462269066,0.153182275,0.283567319,0.924195603,0
0.411024933,0.48640746,0.283584343,0.183320019,0
0.544645941,0.507464122,0.283588978,0.965161222,0
0.820591751,0.159541086,0.283613063,0.852509337,1
0.663906706,0.712803527,0.283761012,0.410281755,0
0.665214094,0.522536858,0.283884574,0.886470214,0
0.380865204,0.341392239,0.283901676,0.073584176,0
0.558615104,0.51971072,0.283998165,0.883634182,0
0.761706934,0.958247405,0.284150738,0.294884049,0
0.293054877,0.643914254,0.2842479,0.256963392,0
0.820848934,0.509348214,0.284324959,0.193996911,0
0.444890319,0.810828863,0.284351501,0.105959744,0
0.66134024,0.800908934,0.284392262,0.247141399,0
0.401517148,0.158834551,0.284458909,0.924195603,1
0.962655932,0.643384418,0.284568607,0.366153918,0
0.972534499,0.329852175,0.284869626,0.331085262,0
0.820160326,0.823299001,0.285111255,0.267978539,0
0.573359747,0.48625042,0.285137391,0.271637794,0
0.57136171,0.154595344,0.28525544,0.883995975,0
0.582653639,0.665817271,0.285350057,0.81114923,0
0.733295655,0.325730724,0.285428083,0.031064473,0
0.646983613,0.545082562,0.285661316,0.887068573,1
0.656551906,0.517826628,0.285782766,0.247588029,0
0.515556193,0.197184607,0.285791905,0.883798443,0
0.760606859,0.642746983,0.285903524,0.256087966,0
0.658883236,0.54784382,0.285947301,0.182981971,1
0.89377451,0.326555014,0.285992903,0.907946341,1
0.494389759,0.643045954,0.286128911,0.26013076,0
0.888553987,0.377250803,0.28630191,0.876590769,0
0.530642926,0.532847976,0.286507963,0.18632071,0
0.518856416,0.643496688,0.286536543,0.25474425,0
0.455978409,0.376274303,0.286578874,0.191782587,0
0.525928322,0.643651196,0.28663831,0.191873258,0
0.664743516,0.513116398,0.286729226,0.184955192,0
0.55823125,0.533773428,0.286794381,0.14501487,0
0.540072134,0.998370174,0.286797225,0.202862,0
0.799603243,0.643400034,0.28712859,0.230760601,0
0.85511487,0.969222703,0.287156804,0.245052859,0
0.516517083,0.538640589,0.287544572,0.939611627,0
0.790343767,0.658671801,0.287615508,0.206196828,0
0.02671209,0.028796916,0.287652766,0.3032611,0
0.869107182,0.555898886,0.287913738,0.84669582,0
0.767207305,0.147529999,0.288081321,0.924195603,1
0.295571506,0.691029333,0.288299683,0.132226991,0
0.970178732,0.509348214,0.28841338,0.303597335,0
0.31141089,0.612525921,0.288577438,0.799145419,0
0.656479965,0.549684795,0.288583062,0.208096197,0
0.646017776,0.563751371,0.288598882,0.924195603,0
0.969987687,0.697203338,0.288677055,0.336102992,0
0.580963439,0.535880159,0.288681858,0.919456395,0
0.799139763,0.486315605,0.288891602,0.220533949,0
0.96958952,0.494275477,0.289355218,0.278583425,0
0.777456706,0.995012447,0.289424151,0.220199886,0
0.679312054,0.328203595,0.289460458,0.130892941,0
0.747886197,0.703681477,0.289514687,0.013868915,0
0.977381642,0.198541528,0.289756356,0.153723472,0
0.74989299,0.493333431,0.289770069,0.550343611,0
0.319464092,0.514000028,0.289772673,0.200755648,0
0.656551906,0.164486827,0.289820207,0.247588029,0
0.51207695,0.224801892,0.289826343,0.207455342,0
0.652764786,0.554287707,0.289894959,0.948777074,0
0.505392499,0.531842794,0.28993908,0.191670314,0
0.750341949,0.325730724,0.290162617,0.011199276,0
0.692285753,0.519475208,0.290339839,0.845955508,1
0.421736623,0.689101948,0.290433134,0.185344533,0
0.574126714,0.551525879,0.290505661,0.844112317,1
0.656438831,0.540481015,0.290529233,0.356790607,0
0.295178622,0.32906128,0.290931468,0.252282264,0
0.977317637,0.921093233,0.290943243,0.234786396,0
0.525928322,0.508406167,0.290947024,0.924195603,0
0.342936391,0.513116398,0.291047739,0.326150164,0
0.812118839,0.956984007,0.291155702,0.292298583,0
0.541025991,0.812086156,0.291537878,0.037281575,0
0.584881764,0.509348214,0.291785397,0.884372604,0
0.411024933,0.53458642,0.292163034,0.120817013,0
0.02671209,0.643741971,0.292291989,0.251611167,0
0.456284359,0.32912922,0.292894659,0.227923332,0
0.663936696,0.86834029,0.292910631,0.189091043,0
0.659524293,0.54784382,0.292932372,0.260802472,0
0.66340853,0.54784382,0.293013994,0.154329158,1
0.66134024,0.644140334,0.293046975,0.247141399,0
0.453366071,0.628455052,0.293135464,0.768028112,0
0.835313043,0.543241861,0.293297987,0.180790476,0
0.664023329,0.517253907,0.293396462,0.904880526,0
0.412256138,0.14611693,0.29354156,0.946401638,0
0.629037344,0.883274374,0.293622116,0.948511913,0
0.416643169,0.643190847,0.293848093,0.132580678,0
0.564066332,0.811373493,0.294005505,0.240436682,0
0.530642926,0.643581115,0.294050175,0.223075198,0
0.574510761,0.51500049,0.294189288,0.884084346,0
0.972508202,0.509348214,0.294208185,0.330863763,0
0.664116497,0.549684795,0.294324903,0.223981863,0
0.574510761,0.52442095,0.294418308,0.884084346,0
0.348591793,0.1743643,0.294459018,0.92273034,1
0.508424146,0.712803527,0.294469615,0.424863449,0
0.530642926,0.490786019,0.294700854,0.21932356,0
0.298123662,0.501811846,0.294757712,0.973950111,0
0.791403062,0.643180631,0.294909015,0.206401244,0
0.766542853,0.644769486,0.295142493,0.256338769,0
0.497463523,0.533503869,0.295216401,0.250812453,0
0.319160131,0.657414621,0.295295947,0.138569902,0
0.456131384,0.87776075,0.295385482,0.880464394,0
0.390934837,0.552446462,0.295446413,0.096657434,0
0.465235038,0.533623584,0.295456479,0.229560659,0
0.679257923,0.148943068,0.295530125,0.131049715,0
0.768307379,0.505580029,0.295604809,0.924195603,0
0.661825853,0.550605323,0.295639945,0.923369109,0
0.696415111,0.563725774,0.295684516,0.852718441,0
0.413231452,0.329001758,0.295945564,0.276933783,0
0.409296245,0.643563947,0.295979795,0.192859755,0
0.659293552,0.522536858,0.29601941,0.21867494,0
0.399665498,0.814374158,0.296159339,0.897271909,0
0.580886614,0.799947465,0.296181913,0.238511278,0
0.4984056,0.549684795,0.296215613,0.241003989,0
0.760606859,0.486581792,0.296586123,0.256087966,0
0.709950756,0.885129955,0.296589977,0.966466809,0
0.927237823,0.643384418,0.296687059,0.35014424,0
0.58111709,0.538640589,0.296750681,0.840028114,0
0.682622004,0.68628109,0.296755423,0.233470012,0
0.295178622,0.643687083,0.2969465,0.252282264,0
0.820108861,0.975005839,0.296987525,0.305500299,0
0.526871243,0.520652766,0.297006471,0.924195603,0
0.54070471,0.686335589,0.297041495,0.049911134,0
0.838301263,0.532818265,0.297302146,0.237681416,0
0.458196628,0.64295929,0.29734813,0.182768045,0
0.789211531,0.995012447,0.29755509,0.227656578,0
0.813721609,0.528189134,0.297555729,0.247588029,0
0.411024933,0.48639567,0.29772042,0.183673881,0
0.970533477,0.494275477,0.297799575,0.252505998,0
0.656513639,0.509348214,0.297802843,0.313849227,0
0.88495662,0.504637984,0.297929553,0.047246694,0
0.654325015,0.531957318,0.297945973,0.843763717,0
0.548329493,0.513116398,0.298046558,0.883337362,0
0.342212499,0.156714948,0.298048397,0.247588029,0
0.527900556,0.513116398,0.298161777,0.903788301,0
0.820510351,0.527600384,0.298300881,0.151330989,0
0.839188182,0.553367071,0.298646376,0.86398279,0
0.600636594,0.521594812,0.298839381,0.884802515,1
0.767207305,0.975413767,0.298872346,0.253848753,0
0.39978846,0.596665284,0.299010832,0.884272717,0
0.973416365,0.509348214,0.299226247,0.224027858,0
0.664760534,0.153182275,0.29927562,0.184870124,0
0.766107231,0.249748517,0.299377109,0.876533219,0
0.656451875,0.540481015,0.29943783,0.293267061,0
0.796006714,0.299011612,0.299595001,0.899399274,0
0.819073293,0.191080182,0.299848404,0.913793107,0
0.02671209,0.329078441,0.299858908,0.251611167,0
0.571668921,0.51500049,0.299920681,0.884004614,0
0.411889277,0.499131898,0.299949117,0.192495974,0
0.544338999,0.865985175,0.300257133,0.965170196,0
0.695034592,0.147529999,0.300328694,0.84610929,1
0.767207305,0.539560788,0.300584935,0.875167042,0
0.548022514,0.16024762,0.300609096,0.883328436,0
0.515870873,0.38994119,0.300682757,0.461409657,0
0.558308021,0.158128017,0.300731095,0.883625384,0
0.345110125,0.522536858,0.300940035,0.211996486,0
0.401517148,0.158834551,0.30115345,0.924195603,1
0.707822995,0.503695938,0.30141989,0.88749415,0
0.416643169,0.687129475,0.301759382,0.080503708,0
0.973631984,0.569482057,0.302027779,0.26110163,0
0.896162062,0.643566085,0.302142192,0.26102564,0
0.59215549,0.2393112,0.30225478,0.906994557,1
0.397900697,0.914827131,0.302418351,0.909336142,0
0.506679387,0.702864965,0.302457086,0.147779949,1
0.46577065,0.191758312,0.302493304,0.913118324,0
0.972468977,0.509348214,0.302552465,0.330531459,0
0.530642926,0.485906561,0.30259422,0.186699492,0
0.530642926,0.500728794,0.302614196,0.153661404,0
0.816495296,0.697257711,0.302699167,0.949677816,0
0.99098072,0.507464122,0.303127935,0.149869063,0
0.399356288,0.486689171,0.303134392,0.25474425,0
0.656551906,0.558430904,0.303250111,0.285075136,0
0.931418981,0.99778495,0.303302345,0.239304868,0
0.66134024,0.800268254,0.303353527,0.247141399,0
0.760606859,0.329787696,0.303362226,0.256087966,0
0.888553987,0.377250803,0.303437145,0.878816583,0
0.478885791,0.658789344,0.303554579,0.123883839,1
0.465464585,0.486239865,0.30399254,0.29771819,0
0.539254049,0.683650592,0.30414892,0.025623598,0
0.761706934,0.644619294,0.30416052,0.242456852,0
0.447566293,0.657358304,0.304206812,0.209636602,0
0.377030086,0.201934435,0.304409565,0.13046579,0
0.681009969,0.585172867,0.30441008,0.200207367,0
0.974780515,0.895104708,0.304569656,0.377901172,0
0.422477936,0.654229437,0.304612495,0.214979881,0
0.292275782,0.657366343,0.304690573,0.193737015,0
0.561118341,0.48630452,0.304777391,0.339371329,0
0.813346366,0.87585264,0.304887843,0.346463219,0
0.506689817,0.684021578,0.305302775,0.177374864,0
0.706062503,0.152487058,0.30531626,0.973356047,0
0.505753807,0.631041179,0.30539655,0.745259494,0
0.692864385,0.518633227,0.305401686,0.957671268,0
0.582192667,0.535880159,0.30545899,0.914971167,0
0.506561269,0.754431222,0.305736322,0.14610319,0
0.741544335,0.643513291,0.30586523,0.248166269,0
0.663306485,0.842770703,0.305911579,0.262771121,0
0.663648977,0.517826628,0.305967196,0.371408846,0
0.712342637,0.339743659,0.306036986,0.906120964,0
0.416210997,0.32906128,0.306108524,0.252282264,0
0.970002479,0.164486827,0.306112457,0.29997195,0
0.973167806,0.333149337,0.306159706,0.22588493,0
0.678987646,0.969086121,0.306168039,0.233810425,0
0.144444242,0.486961664,0.306209703,0.251611167,0
0.6565036,0.509348214,0.306252604,0.313692851,0
0.411024933,0.68649928,0.306311067,0.133288746,0
0.969590623,0.316663531,0.306313051,0.278396073,0
0.662975974,0.504637984,0.306541263,0.367719852,0
0.634089172,0.150356137,0.3066364,0.865055252,0
0.911691933,0.148236534,0.306665711,0.874641453,0
0.800839211,0.328966661,0.306792069,0.216567132,0
0.288692054,0.523001501,0.307290934,0.861490253,0
0.536300451,0.551525879,0.307509777,0.884242867,1
0.525928322,0.149649603,0.307622642,0.924195603,0
0.656451875,0.215740984,0.307721466,0.293256665,0
0.771052149,0.70948893,0.307768202,0.991868252,1
0.432508274,0.14611693,0.307907609,0.9687307,0
0.800993709,0.48630452,0.308139273,0.220850273,0
0.767207305,0.994824672,0.308176177,0.202970375,0
0.656277104,0.546923373,0.308489143,0.34777507,0
0.536300451,0.154595344,0.308864529,0.924195603,0
0.416643169,0.9965306,0.30898763,0.151762365,0
0.583125837,0.14611693,0.309247863,0.839276161,1
0.532528768,0.342211127,0.309307688,0.221840027,0
0.732035856,0.373250893,0.309389903,0.074683831,0
0.553548625,0.158834551,0.309421713,0.883488526,1
0.442061755,0.654808358,0.309665758,0.069712661,0
0.969595854,0.527600384,0.30977441,0.315360653,0
0.342908811,0.513116398,0.310280374,0.325761433,0
0.530642926,0.657779167,0.310326239,0.193288992,0
0.669730498,0.693083459,0.310419299,0.162967146,1
0.515738017,0.888609328,0.310494945,0.953645412,0
0.530642926,0.500677563,0.310534196,0.186013071,0
0.535555572,0.643431687,0.310634684,0.215263395,0
0.664050899,0.563495544,0.310725047,0.228916268,0
0.466612349,0.486239865,0.310997371,0.229870376,0
0.413543555,0.329001758,0.311156453,0.276928507,0
0.29652989,0.34256314,0.311158763,0.888038648,0
0.456437335,0.156008413,0.31119494,0.880474611,0
0.045154407,0.158128017,0.311291086,0.114629906,0
0.271605602,0.189724029,0.311294975,0.879874066,0
0.607941885,0.161660689,0.311296183,0.904870942,0
0.526871243,0.520652766,0.311656404,0.924195603,0
0.285749414,0.643914254,0.3117366,0.249598838,0
0.656449946,0.879331459,0.311859101,0.347833888,0
0.813818729,0.532199977,0.312032193,0.920598731,0
0.427637819,0.654647777,0.312175771,0.064271719,1
0.664408973,0.148943068,0.312509874,0.37538137,0
0.9688177,0.670971269,0.312688965,0.306069044,0
0.550248188,0.19786305,0.31273027,0.93132075,0
0.02671209,0.17221764,0.313168585,0.251611167,0
0.656410476,0.509348214,0.313273342,0.249822357,0
0.640910289,0.171862208,0.313293543,0.256087966,0
0.648060772,0.326555014,0.313314106,0.924195603,0
0.66134024,0.800268254,0.313424194,0.247141399,0
0.81188704,0.35486123,0.313511677,0.909035201,0
0.600944079,0.203970589,0.31359505,0.915022101,1
0.42844766,0.643687083,0.313608731,0.213851352,0
0.581424394,0.208496472,0.313633398,0.835684041,0
0.97245596,0.150356137,0.313639556,0.330420676,0
0.342212499,0.517826628,0.313667556,0.247588029,0
0.97729636,0.371651142,0.313810502,0.154095226,0
0.659561042,0.538640589,0.313816826,0.254023083,0
0.358042736,0.522536858,0.3139086,0.139848589,0
0.794143098,0.658454622,0.314041741,0.294584119,0
0.577583304,0.68660857,0.314059273,0.179568848,0
